employee_id,full_name,name,city,skillset,years_exp,expected_salary,linkedin_url
E0891,Harsh Gowda,Employee_0891,Hyderabad,"Data Analysis, C++",1,4.09,https://www.linkedin.com/in/harsh-gowda
E0892,Krisha Joshi,Employee_0892,Pune,"Tableau, Data Analysis, Node.js, React, Java, Machine Learning",4,11.42,https://www.linkedin.com/in/krisha-joshi
E0893,Vihaan Verma,Employee_0893,Hyderabad,"Kubernetes, React, Data Analysis",9,20.26,https://www.linkedin.com/in/vihaan-verma
E0894,Meera Gowda,Employee_0894,Bangalore,"Power BI, Kubernetes, Python, Deep Learning",10,25.47,https://www.linkedin.com/in/meera-gowda
E0895,Anaya Verma,Employee_0895,Hyderabad,"Kubernetes, Power BI, Java, Tableau",0,4.97,https://www.linkedin.com/in/anaya-verma
E0896,Krisha Singh,Employee_0896,Mumbai,"Tableau, Data Analysis, AWS",4,10.93,https://www.linkedin.com/in/krisha-singh
E0897,Saanvi Singh,Employee_0897,Delhi,"JavaScript, Java, AWS, Python, SQL, Deep Learning",3,8.2,https://www.linkedin.com/in/saanvi-singh
E0898,Aarohi Bose,Employee_0898,Bangalore,"Kubernetes, C++, Python",0,5.81,https://www.linkedin.com/in/aarohi-bose
E0899,Aditi Chauhan,Employee_0899,Pune,"AWS, Python, React, Kubernetes, C++, Java",6,13.94,https://www.linkedin.com/in/aditi-chauhan
E0900,Kabir Kapoor,Employee_0900,Pune,"Deep Learning, Java, Data Analysis, React",0,3.49,https://www.linkedin.com/in/kabir-kapoor
E0901,Ishaan Naik,Employee_0901,Bangalore,"Python, Java",0,3.0,https://www.linkedin.com/in/ishaan-naik
E0902,Kunal Joshi,Employee_0902,Bangalore,"Deep Learning, Java, Data Analysis, SQL, Docker, React",0,5.3,https://www.linkedin.com/in/kunal-joshi
E0903,Saanvi Shetty,Employee_0903,Bangalore,"React, Deep Learning",11,26.02,https://www.linkedin.com/in/saanvi-shetty
E0904,Ananya Khan,Employee_0904,Bangalore,"Kubernetes, SQL, React, JavaScript, Data Analysis",2,7.15,https://www.linkedin.com/in/ananya-khan
E0905,Saanvi Sharma,Employee_0905,Bangalore,"Java, Deep Learning, Node.js",5,14.56,https://www.linkedin.com/in/saanvi-sharma
E0906,Anaya Reddy,Employee_0906,Mumbai,"Machine Learning, React, Java, Deep Learning, Docker",7,12.51,https://www.linkedin.com/in/anaya-reddy
E0907,Om Joshi,Employee_0907,Mumbai,"Data Analysis, React, C++, Machine Learning, Kubernetes, Java",0,3.0,https://www.linkedin.com/in/om-joshi
E0908,Neha Desai,Employee_0908,Bangalore,"JavaScript, Deep Learning, Tableau, Power BI, Java",9,20.32,https://www.linkedin.com/in/neha-desai
E0909,Riya Iyer,Employee_0909,Hyderabad,"Deep Learning, Python, Power BI",4,8.3,https://www.linkedin.com/in/riya-iyer
E0910,Ira Gupta,Employee_0910,Bangalore,"Node.js, Tableau, Data Analysis, Kubernetes, Python, Java",11,16.72,https://www.linkedin.com/in/ira-gupta
E0911,Rohan Joshi,Employee_0911,Hyderabad,"React, Data Analysis, Kubernetes, C++, Machine Learning, Tableau",0,3.87,https://www.linkedin.com/in/rohan-joshi
E0912,Nisha Gupta,Employee_0912,Hyderabad,"Power BI, AWS",9,15.86,https://www.linkedin.com/in/nisha-gupta
E0913,Pooja Bose,Employee_0913,Bangalore,"React, Deep Learning, SQL",6,17.08,https://www.linkedin.com/in/pooja-bose
E0914,Yash Bose,Employee_0914,Bangalore,"React, Power BI, Java",10,15.49,https://www.linkedin.com/in/yash-bose
E0915,Riya Patel,Employee_0915,Mumbai,"Tableau, Deep Learning",2,7.68,https://www.linkedin.com/in/riya-patel
E0916,Vihaan Reddy,Employee_0916,Bangalore,"AWS, Python, JavaScript, C++",5,10.21,https://www.linkedin.com/in/vihaan-reddy
E0917,Riya Singh,Employee_0917,Bangalore,"Deep Learning, SQL, React",5,13.11,https://www.linkedin.com/in/riya-singh
E0918,Dhruv Bose,Employee_0918,Bangalore,"Data Analysis, SQL, Deep Learning, Python",0,3.0,https://www.linkedin.com/in/dhruv-bose
E0919,Pooja Kapoor,Employee_0919,Bangalore,"Node.js, AWS",8,14.75,https://www.linkedin.com/in/pooja-kapoor
E0920,Rohan Mukherjee,Employee_0920,Bangalore,"Java, Node.js, AWS, Tableau, React",0,5.21,https://www.linkedin.com/in/rohan-mukherjee
E0921,Harsh Reddy,Employee_0921,Bangalore,"Node.js, SQL, AWS, Kubernetes, Machine Learning, C++",9,16.79,https://www.linkedin.com/in/harsh-reddy
E0922,Neha Mukherjee,Employee_0922,Bangalore,"AWS, SQL, Data Analysis",7,17.28,https://www.linkedin.com/in/neha-mukherjee
E0923,Nisha Chauhan,Employee_0923,Hyderabad,"JavaScript, Python",0,5.31,https://www.linkedin.com/in/nisha-chauhan
E0924,Zoya Bose,Employee_0924,Bangalore,"JavaScript, SQL, Tableau, React",9,15.87,https://www.linkedin.com/in/zoya-bose
E0925,Ishaan Yadav,Employee_0925,Bangalore,"Power BI, Node.js, Java",12,26.54,https://www.linkedin.com/in/ishaan-yadav
E0926,Ananya Shetty,Employee_0926,Delhi,"Docker, SQL",6,13.73,https://www.linkedin.com/in/ananya-shetty
E0927,Anaya Singh,Employee_0927,Bangalore,"Kubernetes, Power BI, AWS, Deep Learning",12,27.85,https://www.linkedin.com/in/anaya-singh
E0928,Ananya Reddy,Employee_0928,Pune,"Node.js, Machine Learning",1,4.01,https://www.linkedin.com/in/ananya-reddy
E0929,Vihaan Gowda,Employee_0929,Bangalore,"Kubernetes, Node.js, Java",8,19.55,https://www.linkedin.com/in/vihaan-gowda
E0930,Om Mehta,Employee_0930,Bangalore,"SQL, React",2,6.3,https://www.linkedin.com/in/om-mehta
E0931,Nisha Bose,Employee_0931,Bangalore,"C++, Node.js, Deep Learning",2,9.48,https://www.linkedin.com/in/nisha-bose
E0932,Aarohi Shetty,Employee_0932,Bangalore,"Deep Learning, Power BI, Docker, JavaScript, Machine Learning, Tableau",2,6.13,https://www.linkedin.com/in/aarohi-shetty
E0933,Rohan Chauhan,Employee_0933,Chennai,"C++, SQL, Python, Node.js",0,3.0,https://www.linkedin.com/in/rohan-chauhan
E0934,Anaya Yadav,Employee_0934,Hyderabad,"Docker, Tableau, AWS, Java, Python, React",4,9.39,https://www.linkedin.com/in/anaya-yadav
E0935,Arjun Mukherjee,Employee_0935,Hyderabad,"Node.js, SQL",7,17.62,https://www.linkedin.com/in/arjun-mukherjee
E0936,Neha Desai,Employee_0936,Bangalore,"Tableau, Machine Learning, Power BI, Kubernetes",11,25.42,https://www.linkedin.com/in/neha-desai
E0937,Meera Joshi,Employee_0937,Hyderabad,"C++, SQL, Python, Power BI, Java",0,4.65,https://www.linkedin.com/in/meera-joshi
E0938,Meera Desai,Employee_0938,Mumbai,"SQL, AWS, Power BI, JavaScript",3,11.31,https://www.linkedin.com/in/meera-desai
E0939,Ananya Reddy,Employee_0939,Bangalore,"AWS, Power BI, Machine Learning, JavaScript, SQL",2,6.59,https://www.linkedin.com/in/ananya-reddy
E0940,Nisha Banerjee,Employee_0940,Delhi,"Node.js, Java, React, Power BI, Data Analysis, Tableau",0,3.72,https://www.linkedin.com/in/nisha-banerjee
E0941,Priya Mehta,Employee_0941,Bangalore,"Python, JavaScript, AWS, Data Analysis, Tableau",0,4.13,https://www.linkedin.com/in/priya-mehta
E0942,Aarav Bose,Employee_0942,Hyderabad,"Tableau, JavaScript, Kubernetes",4,10.14,https://www.linkedin.com/in/aarav-bose
E0943,Vihaan Verma,Employee_0943,Mumbai,"Java, Data Analysis",0,4.19,https://www.linkedin.com/in/vihaan-verma
E0944,Aarohi Verma,Employee_0944,Mumbai,"SQL, Machine Learning",2,8.21,https://www.linkedin.com/in/aarohi-verma
E0945,Dhruv Desai,Employee_0945,Mumbai,"Data Analysis, Docker, Node.js, Kubernetes",10,21.16,https://www.linkedin.com/in/dhruv-desai
E0946,Tara Khan,Employee_0946,Delhi,"Docker, Python, Node.js",3,6.43,https://www.linkedin.com/in/tara-khan
E0947,Riya Joshi,Employee_0947,Hyderabad,"Node.js, Docker, Machine Learning, AWS, Kubernetes, C++",9,15.86,https://www.linkedin.com/in/riya-joshi
E0948,Tara Bose,Employee_0948,Bangalore,"JavaScript, SQL, Node.js, Deep Learning, Python",0,3.0,https://www.linkedin.com/in/tara-bose
E0949,Ira Patel,Employee_0949,Pune,"Kubernetes, Docker, Data Analysis, Power BI, Machine Learning, Deep Learning",6,12.88,https://www.linkedin.com/in/ira-patel
E0950,Riya Bose,Employee_0950,Hyderabad,"SQL, Data Analysis, AWS",5,9.1,https://www.linkedin.com/in/riya-bose
E0951,Riya Joshi,Employee_0951,Chennai,"Java, C++, Data Analysis",1,7.23,https://www.linkedin.com/in/riya-joshi
E0952,Ishaan Reddy,Employee_0952,Bangalore,"Java, Python, Node.js",1,5.7,https://www.linkedin.com/in/ishaan-reddy
E0953,Aditi Chauhan,Employee_0953,Hyderabad,"Machine Learning, Node.js",0,4.77,https://www.linkedin.com/in/aditi-chauhan
E0954,Ananya Kapoor,Employee_0954,Hyderabad,"Tableau, Machine Learning, Java",0,3.01,https://www.linkedin.com/in/ananya-kapoor
E0955,Ira Naik,Employee_0955,Hyderabad,"JavaScript, React, Deep Learning, SQL, Data Analysis, Node.js",2,9.0,https://www.linkedin.com/in/ira-naik
E0956,Pooja Desai,Employee_0956,Bangalore,"Node.js, Docker, React, JavaScript, Tableau, AWS",2,8.2,https://www.linkedin.com/in/pooja-desai
E0957,Meera Khan,Employee_0957,Hyderabad,"Data Analysis, Deep Learning",0,3.87,https://www.linkedin.com/in/meera-khan
E0958,Rohan Desai,Employee_0958,Delhi,"Kubernetes, Docker, Data Analysis, Node.js, SQL, Deep Learning",10,17.29,https://www.linkedin.com/in/rohan-desai
E0959,Om Chauhan,Employee_0959,Bangalore,"Java, Kubernetes, Tableau",10,18.91,https://www.linkedin.com/in/om-chauhan
E0960,Kabir Bose,Employee_0960,Pune,"Data Analysis, SQL, Tableau, Kubernetes, Power BI, JavaScript",11,19.98,https://www.linkedin.com/in/kabir-bose
E0961,Anaya Naik,Employee_0961,Hyderabad,"Power BI, React, Node.js, JavaScript, Data Analysis, AWS",5,10.03,https://www.linkedin.com/in/anaya-naik
E0962,Ananya Singh,Employee_0962,Hyderabad,"Kubernetes, AWS, Python, Java, JavaScript, Node.js",0,5.88,https://www.linkedin.com/in/ananya-singh
E0963,Kabir Patel,Employee_0963,Bangalore,"Kubernetes, Power BI, Machine Learning",8,13.71,https://www.linkedin.com/in/kabir-patel
E0964,Nisha Khan,Employee_0964,Bangalore,"Python, Node.js, React, Deep Learning, C++",6,16.35,https://www.linkedin.com/in/nisha-khan
E0965,Kabir Gowda,Employee_0965,Delhi,"Deep Learning, AWS",2,6.89,https://www.linkedin.com/in/kabir-gowda
E0966,Saanvi Sharma,Employee_0966,Bangalore,"Power BI, React, Python, Tableau",10,20.39,https://www.linkedin.com/in/saanvi-sharma
E0967,Anaya Gupta,Employee_0967,Pune,"JavaScript, Power BI, AWS, Deep Learning",0,3.65,https://www.linkedin.com/in/anaya-gupta
E0968,Riya Sharma,Employee_0968,Bangalore,"Tableau, C++",7,12.37,https://www.linkedin.com/in/riya-sharma
E0969,Harsh Sharma,Employee_0969,Hyderabad,"JavaScript, Deep Learning, AWS",0,3.0,https://www.linkedin.com/in/harsh-sharma
E0970,Arjun Shetty,Employee_0970,Bangalore,"JavaScript, Deep Learning, Node.js, Kubernetes",0,4.23,https://www.linkedin.com/in/arjun-shetty
E0971,Krisha Kapoor,Employee_0971,Bangalore,"C++, AWS",5,14.76,https://www.linkedin.com/in/krisha-kapoor
E0972,Nisha Joshi,Employee_0972,Pune,"Power BI, Tableau, Node.js",11,27.09,https://www.linkedin.com/in/nisha-joshi
E0973,Dev Naik,Employee_0973,Hyderabad,"Data Analysis, Docker, React, Python, Tableau",7,15.67,https://www.linkedin.com/in/dev-naik
E0974,Dev Bose,Employee_0974,Delhi,"SQL, JavaScript, Deep Learning",7,15.73,https://www.linkedin.com/in/dev-bose
E0975,Ira Gowda,Employee_0975,Delhi,"Node.js, Java, Data Analysis, Docker, Kubernetes, Python",0,4.16,https://www.linkedin.com/in/ira-gowda
E0976,Zoya Gupta,Employee_0976,Bangalore,"C++, Tableau, Power BI",3,10.17,https://www.linkedin.com/in/zoya-gupta
E0977,Om Gowda,Employee_0977,Bangalore,"C++, Python",10,19.93,https://www.linkedin.com/in/om-gowda
E0978,Zoya Naik,Employee_0978,Bangalore,"Python, React, Deep Learning, C++, JavaScript",6,10.92,https://www.linkedin.com/in/zoya-naik
E0979,Reyansh Reddy,Employee_0979,Bangalore,"Tableau, AWS, Docker, Node.js",0,5.86,https://www.linkedin.com/in/reyansh-reddy
E0980,Ananya Shetty,Employee_0980,Delhi,"Machine Learning, Python",8,16.5,https://www.linkedin.com/in/ananya-shetty
E0981,Saanvi Sharma,Employee_0981,Bangalore,"React, AWS, Kubernetes",12,23.38,https://www.linkedin.com/in/saanvi-sharma
E0982,Nisha Sharma,Employee_0982,Pune,"Java, Tableau, AWS, Kubernetes, Docker",12,19.06,https://www.linkedin.com/in/nisha-sharma
E0983,Rohan Patel,Employee_0983,Bangalore,"React, Java, JavaScript, Deep Learning",8,16.12,https://www.linkedin.com/in/rohan-patel
E0984,Arjun Yadav,Employee_0984,Hyderabad,"JavaScript, Python",6,11.5,https://www.linkedin.com/in/arjun-yadav
E0985,Ananya Banerjee,Employee_0985,Hyderabad,"Python, Java, Kubernetes, C++, Deep Learning",3,6.67,https://www.linkedin.com/in/ananya-banerjee
E0986,Yash Iyer,Employee_0986,Bangalore,"Machine Learning, C++, JavaScript",9,19.6,https://www.linkedin.com/in/yash-iyer
E0987,Kunal Bose,Employee_0987,Pune,"Docker, Python, Data Analysis, Machine Learning, Tableau",0,4.65,https://www.linkedin.com/in/kunal-bose
E0988,Aarohi Bose,Employee_0988,Delhi,"Power BI, Java, Machine Learning, Tableau, Kubernetes",0,3.0,https://www.linkedin.com/in/aarohi-bose
E0989,Vihaan Khan,Employee_0989,Mumbai,"C++, JavaScript",12,18.63,https://www.linkedin.com/in/vihaan-khan
E0990,Ira Iyer,Employee_0990,Bangalore,"Data Analysis, JavaScript, Deep Learning, Power BI, Machine Learning, Tableau",11,19.1,https://www.linkedin.com/in/ira-iyer
E0991,Reyansh Reddy,Employee_0991,Hyderabad,"Power BI, Node.js, React, AWS, JavaScript",6,11.2,https://www.linkedin.com/in/reyansh-reddy
E0992,Rohan Bose,Employee_0992,Bangalore,"AWS, JavaScript, Machine Learning",0,3.23,https://www.linkedin.com/in/rohan-bose
E0993,Harsh Iyer,Employee_0993,Hyderabad,"Tableau, Kubernetes, Node.js, Power BI, SQL, Python",6,15.0,https://www.linkedin.com/in/harsh-iyer
E0994,Aarav Singh,Employee_0994,Mumbai,"Machine Learning, Tableau, React, Docker, Power BI, Kubernetes",1,4.85,https://www.linkedin.com/in/aarav-singh
E0995,Yash Bose,Employee_0995,Hyderabad,"JavaScript, Power BI, Machine Learning, SQL, AWS, Deep Learning",2,5.48,https://www.linkedin.com/in/yash-bose
E0996,Riya Bose,Employee_0996,Bangalore,"JavaScript, Machine Learning, React, Power BI",10,21.34,https://www.linkedin.com/in/riya-bose
E0997,Meera Gowda,Employee_0997,Hyderabad,"Machine Learning, Deep Learning, Power BI, JavaScript",10,21.82,https://www.linkedin.com/in/meera-gowda
E0998,Zoya Patel,Employee_0998,Bangalore,"Java, Docker, Data Analysis",2,6.13,https://www.linkedin.com/in/zoya-patel
E0999,Ishaan Yadav,Employee_0999,Hyderabad,"Power BI, Python, Data Analysis",9,15.14,https://www.linkedin.com/in/ishaan-yadav
E1000,Rohan Desai,Employee_1000,Bangalore,"Node.js, Machine Learning, React, Tableau, Java, Python",2,7.15,https://www.linkedin.com/in/rohan-desai
E1001,Arjun Naik,Employee_1001,Bangalore,"JavaScript, Power BI, Node.js, Data Analysis, Deep Learning",6,16.11,https://www.linkedin.com/in/arjun-naik
E1002,Rohan Sharma,Employee_1002,Hyderabad,"Kubernetes, Deep Learning",0,3.44,https://www.linkedin.com/in/rohan-sharma
E1003,Tara Gupta,Employee_1003,Bangalore,"Tableau, C++, React, Deep Learning, Power BI, Docker",7,10.86,https://www.linkedin.com/in/tara-gupta
E1004,Pooja Patel,Employee_1004,Bangalore,"Power BI, Machine Learning, React, Docker, JavaScript",8,15.4,https://www.linkedin.com/in/pooja-patel
E1005,Dhruv Mukherjee,Employee_1005,Bangalore,"Tableau, Machine Learning, Docker",11,24.27,https://www.linkedin.com/in/dhruv-mukherjee
E1006,Krisha Iyer,Employee_1006,Delhi,"JavaScript, SQL, AWS",3,8.87,https://www.linkedin.com/in/krisha-iyer
E1007,Rohan Bose,Employee_1007,Bangalore,"Deep Learning, JavaScript, Power BI",7,16.6,https://www.linkedin.com/in/rohan-bose
E1008,Krisha Iyer,Employee_1008,Bangalore,"Data Analysis, Java, Machine Learning, React, Power BI, SQL",8,16.59,https://www.linkedin.com/in/krisha-iyer
E1009,Tara Khan,Employee_1009,Chennai,"React, C++, Deep Learning",0,3.0,https://www.linkedin.com/in/tara-khan
E1010,Kabir Banerjee,Employee_1010,Hyderabad,"Node.js, Data Analysis, React, Tableau",12,26.66,https://www.linkedin.com/in/kabir-banerjee
E1011,Aditi Singh,Employee_1011,Pune,"Kubernetes, JavaScript, AWS, SQL",10,18.19,https://www.linkedin.com/in/aditi-singh
E1012,Meera Singh,Employee_1012,Hyderabad,"Python, Tableau, Machine Learning, Kubernetes, Deep Learning",3,7.95,https://www.linkedin.com/in/meera-singh
E1013,Neha Gupta,Employee_1013,Pune,"SQL, AWS, C++, Docker, Power BI, Node.js",10,19.35,https://www.linkedin.com/in/neha-gupta
E1014,Riya Khan,Employee_1014,Bangalore,"JavaScript, Node.js, Python, Java, Deep Learning, C++",10,21.57,https://www.linkedin.com/in/riya-khan
E1015,Aarohi Joshi,Employee_1015,Chennai,"Node.js, Kubernetes, AWS, Java",10,17.88,https://www.linkedin.com/in/aarohi-joshi
E1016,Ayaan Joshi,Employee_1016,Bangalore,"Tableau, Deep Learning, Java, SQL",1,6.43,https://www.linkedin.com/in/ayaan-joshi
E1017,Sarthak Singh,Employee_1017,Chennai,"React, Machine Learning, Java, Power BI, Tableau",10,15.33,https://www.linkedin.com/in/sarthak-singh
E1018,Aditi Khan,Employee_1018,Pune,"Python, AWS",7,16.44,https://www.linkedin.com/in/aditi-khan
E1019,Tara Iyer,Employee_1019,Hyderabad,"C++, Data Analysis, Tableau, Java",6,14.83,https://www.linkedin.com/in/tara-iyer
E1020,Neha Khan,Employee_1020,Bangalore,"Data Analysis, Java, AWS, SQL, Tableau, Kubernetes",3,9.34,https://www.linkedin.com/in/neha-khan
E1021,Saanvi Banerjee,Employee_1021,Pune,"Machine Learning, Node.js, Tableau, Data Analysis, AWS",8,15.59,https://www.linkedin.com/in/saanvi-banerjee
E1022,Neha Singh,Employee_1022,Pune,"Python, Power BI, Docker, C++, React",0,3.0,https://www.linkedin.com/in/neha-singh
E1023,Pooja Reddy,Employee_1023,Bangalore,"Power BI, React",10,17.3,https://www.linkedin.com/in/pooja-reddy
E1024,Aditi Khan,Employee_1024,Hyderabad,"C++, Python, Machine Learning, Tableau, Data Analysis, Power BI",4,11.1,https://www.linkedin.com/in/aditi-khan
E1025,Tara Sharma,Employee_1025,Bangalore,"Deep Learning, React, JavaScript",0,3.03,https://www.linkedin.com/in/tara-sharma
E1026,Ira Singh,Employee_1026,Bangalore,"SQL, Node.js, Docker",7,14.98,https://www.linkedin.com/in/ira-singh
E1027,Meera Chauhan,Employee_1027,Bangalore,"JavaScript, Java, SQL, Python, Power BI, Machine Learning",1,7.59,https://www.linkedin.com/in/meera-chauhan
E1028,Zoya Naik,Employee_1028,Hyderabad,"Deep Learning, Docker, Kubernetes, Tableau, React",11,22.53,https://www.linkedin.com/in/zoya-naik
E1029,Sarthak Joshi,Employee_1029,Bangalore,"Power BI, Machine Learning, Java, React, AWS",0,4.4,https://www.linkedin.com/in/sarthak-joshi
E1030,Pooja Mehta,Employee_1030,Pune,"Data Analysis, C++, Java, Node.js",11,19.35,https://www.linkedin.com/in/pooja-mehta
E1031,Rohan Kapoor,Employee_1031,Mumbai,"C++, Power BI",1,6.41,https://www.linkedin.com/in/rohan-kapoor
E1032,Meera Gupta,Employee_1032,Mumbai,"C++, Deep Learning, Python",9,20.39,https://www.linkedin.com/in/meera-gupta
E1033,Aditi Yadav,Employee_1033,Bangalore,"Docker, Java, SQL, React, Machine Learning, Python",1,4.29,https://www.linkedin.com/in/aditi-yadav
E1034,Dhruv Gupta,Employee_1034,Bangalore,"Power BI, Machine Learning, JavaScript, Docker, Kubernetes",7,16.32,https://www.linkedin.com/in/dhruv-gupta
E1035,Ayaan Banerjee,Employee_1035,Hyderabad,"Kubernetes, Python",8,16.33,https://www.linkedin.com/in/ayaan-banerjee
E1036,Vihaan Gupta,Employee_1036,Delhi,"Machine Learning, Tableau",2,4.99,https://www.linkedin.com/in/vihaan-gupta
E1037,Anaya Patel,Employee_1037,Hyderabad,"Python, Deep Learning",11,21.33,https://www.linkedin.com/in/anaya-patel
E1038,Zoya Reddy,Employee_1038,Bangalore,"Node.js, AWS",8,17.06,https://www.linkedin.com/in/zoya-reddy
E1039,Ira Yadav,Employee_1039,Bangalore,"SQL, Docker, JavaScript, AWS, Java",8,14.9,https://www.linkedin.com/in/ira-yadav
E1040,Sarthak Naik,Employee_1040,Hyderabad,"Deep Learning, Machine Learning, Tableau",5,15.24,https://www.linkedin.com/in/sarthak-naik
E1041,Neha Singh,Employee_1041,Bangalore,"JavaScript, Node.js",5,10.54,https://www.linkedin.com/in/neha-singh
E1042,Sarthak Yadav,Employee_1042,Bangalore,"Machine Learning, Docker",6,12.03,https://www.linkedin.com/in/sarthak-yadav
E1043,Riya Khan,Employee_1043,Chennai,"Kubernetes, Power BI, Deep Learning, Java",2,5.26,https://www.linkedin.com/in/riya-khan
E1044,Ishaan Yadav,Employee_1044,Chennai,"Tableau, SQL, Docker, Deep Learning, Kubernetes",4,12.0,https://www.linkedin.com/in/ishaan-yadav
E1045,Aarav Shetty,Employee_1045,Bangalore,"JavaScript, SQL",6,14.41,https://www.linkedin.com/in/aarav-shetty
E1046,Zoya Banerjee,Employee_1046,Bangalore,"AWS, C++",3,9.94,https://www.linkedin.com/in/zoya-banerjee
E1047,Yash Naik,Employee_1047,Hyderabad,"C++, Data Analysis, JavaScript, Docker, Power BI, React",0,3.0,https://www.linkedin.com/in/yash-naik
E1048,Kabir Chauhan,Employee_1048,Mumbai,"JavaScript, Java, Python, Docker, AWS",8,19.1,https://www.linkedin.com/in/kabir-chauhan
E1049,Aarohi Patel,Employee_1049,Bangalore,"Deep Learning, AWS, React",4,11.61,https://www.linkedin.com/in/aarohi-patel
E1050,Dhruv Chauhan,Employee_1050,Pune,"Python, Power BI, Machine Learning",0,3.77,https://www.linkedin.com/in/dhruv-chauhan
E1051,Kabir Singh,Employee_1051,Chennai,"Power BI, SQL",10,16.07,https://www.linkedin.com/in/kabir-singh
